segment_id,camera,date,time,schema,attempt,n_frames,n_intervals,total_span_s,fast_centre,slow_centre,is_2to1,n_fast,n_slow,n_gap,n_other,fast_frac,fast_runs_count,fast_runs_mean,fast_runs_median,fast_runs_max,slow_runs_count,slow_runs_mean,slow_runs_median,slow_runs_max,n_mode_switches,boundary_trunc_frac,rle_compact,gap_total,gap_spacing_mode,gap_spacing_mean,gap_spacing_stdev,gap_spacing_hist_top3,longest_gap_free_frames,longest_gap_free_s,top_ticks,modal_tick,grid_rate,effective_rate,rate_ratio,predicted_skip,observed_skip,v4_is_bimodal,v4_nominal_dt_s,v4_short_mode_fraction
PPDmUg-20260805-160251,PPDmUg,20260805,160251,4,1,1770,1769,118.8,,6000,False,0,1756,13,0,0.0,0,0,0,0,14,125.4,7.0,791,0,0.0741,S791 G1 S14 G1 S4 G1 S3 G1 S2 G1 S2 G1 S2 G1 S4 G1 S5 G1 S621 G1 S13 G1 S9 G1 S22 G1 S264,13,3,59.42,177.28,3:3; 5:2; 15:1,791,52.73,6030:1171; 5940:585; 11970:9; 12060:4,6030,14.9254,14.8906,1.002337,427.88,3,False,0.067,
PPDmUg-20260805-160449,PPDmUg,20260805,160449,4,1,1800,1799,120.467,,6000,False,0,1791,8,0,0.0,0,0,0,0,9,199,7,1002,0,0.1176,S299 G1 S7 G1 S3 G1 S5 G1 S12 G1 S450 G1 S7 G1 S6 G1 S1002,8,8,71,167.59,8:2; 4:1; 6:1,1002,66.8,6030:1193; 5940:598; 12060:4; 11970:4,6030,14.9254,14.9336,0.999452,,8,False,0.067,
PPDmUg-20260805-160650,PPDmUg,20260805,160650,4,1,1800,1799,119.934,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1200; 5940:599,6030,14.9254,14.9999,0.99503,,,False,0.067,
PPDmUg-20260805-160850,PPDmUg,20260805,160850,4,1,1800,1799,119.934,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1200; 5940:599,6030,14.9254,14.9999,0.99503,,,False,0.067,
PPDmUg-20260805-161050,PPDmUg,20260805,161050,4,1,1920,1919,120.6,3000,6000,True,220,1699,0,0,0.1146,2,110,110.0,218,3,566.3,448,1249,4,0.4,S1249 F2 S2 F218 S448,0,,,,,1919,127.93,6030:1132; 5940:567; 2970:146; 3060:74,6030,14.9254,15.9121,0.937989,,,True,0.067,0.1146
PPDmUg-20260805-161251,PPDmUg,20260805,161251,4,1,1770,1769,118.133,,6000,False,0,1766,3,0,0.0,0,0,0,0,4,441.5,327.5,1094,0,0.2857,S635 G1 S17 G1 S20 G1 S1094,3,18,19.5,2.12,18:1; 21:1,1094,72.93,6030:1177; 5940:589; 11970:2; 12060:1,6030,14.9254,14.9746,0.996709,,18,False,0.067,
PPDmUg-20260805-161449,PPDmUg,20260805,161449,4,1,1980,1979,121.033,3000,6000,True,327,1652,0,0,0.1652,2,163.5,163.5,326,3,550.7,259,1392,4,0.4,S259 F1 S1 F326 S1392,0,,,,,1979,131.93,6030:1102; 5940:550; 2970:219; 3060:108,6030,14.9254,16.3509,0.912816,,,True,0.067,0.1652
PPDmUg-20260805-161650,PPDmUg,20260805,161650,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-161849,PPDmUg,20260805,161849,4,1,1980,1979,120.133,3000,6000,True,360,1616,3,0,0.1819,3,120,156,203,6,269.3,87.5,1202,5,0.1667,F1 S1 F203 S1202 G1 S5 F156 S27 G1 S148 G1 S233,3,189,169,28.28,189:1; 149:1,1407,93.8,6030:1078; 5940:538; 2970:240; 3060:120; 11970:3,6030,14.9254,16.4734,0.906028,,189,True,0.067,0.1819
PPDmUg-20260805-162050,PPDmUg,20260805,162050,4,1,1800,1799,120.0,,6000,False,0,1798,1,0,0.0,0,0,0,0,2,899,899.0,1758,0,0.6667,S40 G1 S1758,1,,,,,1758,117.2,6030:1199; 5940:599; 11970:1,6030,14.9254,14.9917,0.995578,,,False,0.067,
PPDmUg-20260805-162251,PPDmUg,20260805,162251,4,1,1800,1799,119.933,,6000,False,0,1799,0,0,0.0,0,0,0,0,1,1799,1799,1799,0,1.0,,0,,,,,1799,119.93,6030:1199; 5940:600,6030,14.9254,15.0,0.995022,,,False,0.067,
PPDmUg-20260805-162451,PPDmUg,20260805,162451,4,1,452,451,30.2,,6000,False,0,450,1,0,0.0,0,0,0,0,1,450,450,450,0,1.0,S450 G1,1,,,,,450,30.0,6030:300; 5940:150; 18000:1,6030,14.9254,14.9338,0.999437,,,False,0.067,
PPDmUg-20260805-162627,PPDmUg,20260805,162627,4,3,1831,1830,122.0,,6000,False,0,1828,1,1,0.0,0,0,0,0,2,914,914.0,1827,0,0.5,S1 O1 G1 S1827,1,,,,,1827,121.8,6030:1219; 5940:609; 0:1; 11970:1,6030,14.9254,15.0,0.995025,,,False,0.067,
PPDmUg-20260805-162827,PPDmUg,20260805,162827,4,3,1889,1888,119.333,3000,6000,True,206,1677,5,0,0.1091,1,206,206,206,7,239.6,5,1537,2,0.1538,S1537 G1 S14 G1 S5 G1 S1 F206 S5 G1 S4 G1 S111,5,15,59.75,102.27,15:1; 6:1; 213:1,1537,102.47,6030:1118; 5940:559; 2970:137; 3060:69; 11970:4; 12060:1,6030,14.9254,15.8213,0.943374,,15,True,0.067,0.1091
PPDmUg-20260805-163027,PPDmUg,20260805,163027,4,3,1680,1679,118.533,,6000,False,0,1586,93,0,0.0,0,0,0,0,88,18.0,2.0,556,0,0.0114,S455 G2 S556 G1 S5 G1 S4 G1 S2 G1 S6 G1 S5 G1 S7 G1 S4 G1 S3 G1 S2 G1 S3 G1 S3 G1 S2 G1 S2 G1 ...+145,93,2,9.61,57.73,2:28; 3:20; 4:14,556,37.07,6030:1061; 5940:525; 11970:65; 12060:26; 18000:1; 42030:1,6030,14.9254,14.1648,1.053692,18.62,2,False,0.067,
PPDmUg-20260805-163225,PPDmUg,20260805,163225,4,3,1184,1183,78.933,,6000,False,0,1182,1,0,0.0,0,0,0,0,1,1182,1182,1182,0,1.0,S1182 G1,1,,,,,1182,78.8,6030:788; 5940:394; 11970:1,6030,14.9254,14.9874,0.995862,,,False,0.067,
PPDmUg-20260805-163521,PPDmUg,20260805,163521,4,6,1750,1749,121.867,,6000,False,0,1668,80,1,0.0,0,0,0,0,80,20.9,2.0,774,0,0.0125,S1 O1 G1 S30 G1 S6 G1 S3 G1 S3 G1 S3 G1 S4 G1 S5 G1 S5 G1 S4 G1 S2 G1 S2 G1 S2 G1 S3 G1 S4 ...+130,80,3,12.3,36.81,3:22; 2:21; 5:8,774,51.6,6030:1110; 5940:558; 11970:51; 12060:29; 0:1,6030,14.9254,14.3517,1.039972,25.02,3,False,0.067,
PPDmUg-20260805-163723,PPDmUg,20260805,163723,4,6,377,376,25.067,,6000,False,0,376,0,0,0.0,0,0,0,0,1,376,376,376,0,1.0,,0,,,,,376,25.07,6030:251; 5940:125,6030,14.9254,14.9998,0.995038,,,False,0.067,
PPDmUg-20260807-101924,PPDmUg,20260807,101924,4,1,337,336,22.4,,6000,False,0,334,1,1,0.0,0,0,0,0,2,167,167.0,333,0,0.5,S1 O1 G1 S333,1,,,,,333,22.2,6030:223; 5940:111; 0:1; 11970:1,6030,14.9254,15.0,0.995025,,,False,0.067,
PPDmUg-20260807-101945,PPDmUg,20260807,101945,4,1,300,299,19.933,,6000,False,0,299,0,0,0.0,0,0,0,0,1,299,299,299,0,1.0,,0,,,,,299,19.93,6030:199; 5940:100,6030,14.9254,15.0003,0.995008,,,False,0.067,
PPDmUg-20260807-102005,PPDmUg,20260807,102005,4,1,234,233,15.533,,6000,False,0,233,0,0,0.0,0,0,0,0,1,233,233,233,0,1.0,,0,,,,,233,15.53,6030:155; 5940:78,6030,14.9254,15.0003,0.995004,,,False,0.067,
PPDmUg-20260807-102124,PPDmUg,20260807,102124,4,1,337,336,22.4,,6000,False,0,334,1,1,0.0,0,0,0,0,2,167,167.0,333,0,0.5,S1 O1 G1 S333,1,,,,,333,22.2,6030:223; 5940:111; 0:1; 11970:1,6030,14.9254,15.0,0.995025,,,False,0.067,
PPDmUg-20260807-102147,PPDmUg,20260807,102147,4,1,226,225,15.067,,6000,False,0,224,1,0,0.0,0,0,0,0,1,224,224,224,0,1.0,S224 G1,1,,,,,224,14.93,6030:149; 5940:75; 12060:1,6030,14.9254,14.9333,0.999469,,,False,0.067,
